galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y,Index
990025,Boötes III,0.93559556,84.15740625,33632.5891,0.838613762,16.78566472,10.42136139,0.675058295,0.610425714,107.6668263,30.25393113,1281.145407,76.04110316,97.34142037,61.68004214,19.06320766,307.2019837,34.27044014,81.68864765,84.23415798,83.13700521,112.0368384,164.6046589,3.213898584,58.13572616,17.17663138,46.27514047,65.63554998,42.3125378,70.17071484,95.53755219,64.80431157,97.15584238,40.28329606,3.574076237,32.79671605,259.2341014,263.0627758,29.73909101,9.951702201,19848.00542,4847.455553,22.17685808,146.548104,,7.586995194,9.875678554,9.450733326,,,232.0178002,69.61477326,,,,73.7734736,44.28426438,38.90200078,31.06844668,8.469975964,50.3427304,,118.1425081,,,,,,,,,,61.90364126,6.54360103,,,0.06177001,117
990025,Boötes IV,0.83380798,70.50614332,17635.84208,0.827791666,11.88740923,8.836914569,0.61598825,0.461564819,132.1795917,41.36434949,672.3400489,58.8962515,136.9619261,95.33116583,19.50605973,491.9146892,75.79026387,71.0390558,72.23917188,87.57904017,91.11526064,135.2981056,5.038857016,54.21043669,12.27848781,53.8194871,53.44938826,32.62397999,64.10003113,80.89901203,60.52116756,21.2743359,26.49296928,3.626412871,34.41581338,218.8617331,368.8192434,32.10780603,17.02397981,23362.25111,7881.639457,15.91900282,114.0882659,,21.14792844,6.025781807,6.826281616,12.83038982,14.58300452,474.9951383,45.5593899,,,,169.7840007,28.9006586,44.41937087,35.6509853,12.93662422,68.05958503,,108.527695,,,,,,,,,,22.62297737,5.279254384,14.63494283,,0.058657462,19
990025,Camelopardalis B,0.818082167,81.00499445,30166.79396,0.852246418,10.67182318,4.742469612,0.833623733,0.467872915,152.5221981,36.255559,423.973089,89.2941808,117.0693323,61.82258996,13.05489774,560.5477061,58.57300222,69.87390484,76.752305,40.16796002,88.32257432,109.8923849,2.566080795,85.26480925,12.88371156,68.2663928,63.8137196,45.48207091,47.8332301,93.52635898,62.56257236,35.59037104,24.88078025,2.129355263,29.47073357,221.4110134,376.475151,36.63951927,21.00733864,24984.04439,6969.137436,19.48482996,77.93510772,,12.54935126,7.096069687,8.098793659,11.79721287,13.47770714,544.4589251,53.75352533,,,,57.21415022,57.31493155,56.18735529,29.90842224,6.225945766,44.78002301,,120.8860802,,,,,,,,,,19.177926,,22.78501761,,0.05986803,1
990025,Canes Venatici I Dwarf,0.890867646,83.00132713,32541.09911,0.863070755,16.42765248,12.64281741,0.858742253,0.891193462,94.07272843,,1086.110957,87.7823154,63.8898885,50.7094602,22.83684944,555.5140868,55.72425875,76.05436562,77.3772977,65.50615852,69.03567059,91.8695817,2.161069017,21.95541512,7.050563193,53.39070998,81.89703019,62.54013358,64.79419022,83.5158349,74.14745752,75.00140483,57.07446602,2.343484706,16.66347715,241.6473852,335.0010052,,,,,,,,,13.69583707,11.84884166,17.54610801,15.05237474,477.0546924,30.88757027,,,122.1055785,,93.75276408,89.41108313,,,83.08175494,,111.82719,,,,,,,,,,,4.699409959,,,0.100524948,84
990025,Canes Venatici II Dwarf,0.958246852,80.59992772,27525.75178,0.93038909,13.75651765,11.46416989,0.887640072,0.865627953,84.56953442,34.32439392,661.4217069,91.87682318,24.82290887,33.21356142,30.61614377,495.769007,76.65197178,82.63343468,84.58954988,80.83781735,65.27284853,83.16467703,2.860777616,48.8231085,7.968880406,45.77729245,66.52898529,63.08154293,69.40001202,78.07351658,69.74857381,46.33715568,58.51177915,2.048099219,24.49782272,147.413078,394.0018035,,,50145.10816,5461.008042,,105.6877651,,,14.20466282,13.28733871,12.87420923,14.06889405,56.58035086,50.23969648,,,152.3858396,,97.16658652,85.12193316,27.43364083,,95.66854844,,113.0905373,,,,,,,,,,,3.237446326,,,0.18589104,96
990025,Carina Dwarf (E206-G220),0.735520745,65.10606897,15599.89813,0.618213544,10.57857464,,,,,27.69107202,776.564352,41.97541699,159.3304096,127.3222141,15.17017762,698.0459267,76.39703742,60.13486922,68.3041113,78.91879886,102.4695548,192.0594241,2.819769346,87.76497134,8.705627637,85.03701002,57.10055241,49.06410978,45.62724965,64.57642055,57.32379501,43.84071439,35.13651986,2.071564859,21.97547127,375.487669,376.9366831,25.19522671,9.790908089,12400.18521,7003.594364,16.64297296,70.51497756,,12.03474153,,,,,880.6191251,94.36014341,,,,60.20265038,,,27.72783825,8.889317407,,,122.0952552,,,,,,,,,,12.07729973,5.133406956,,,0.052008196,147
990025,Carina II,0.618659924,66.74624074,12754.13695,0.579195394,9.362751078,6.170424473,0.670909124,0.450243974,158.4755848,20.21807104,935.2889509,67.64953796,186.4187547,132.3999717,15.23291316,475.1917124,69.57539273,59.38803698,70.55446814,111.8899191,110.6328546,217.0635973,1.98895121,99.0857526,8.459244486,105.2279203,69.19148535,43.39460914,43.24706258,93.57457768,64.7793864,35.23260667,13.01670703,1.947868568,22.35844615,274.3061238,253.4185715,53.4254949,22.75101004,14802.58109,5146.912549,10.82024009,86.75105174,,10.0466848,5.405445555,6.684976628,8.752526269,8.857588057,857.9255502,111.7094708,,,,92.49697655,60.12749461,59.81098478,21.35518823,4.280437533,29.07052548,,94.69687268,,,,,,,,,,29.14673939,5.81759849,15.82141057,,0.05247248,71
990025,Carina III,0.989455523,75.80005892,24891.43679,0.752551935,13.41737599,14.64198799,0.751911325,0.802375918,98.69625444,55.98067203,742.746047,96.10568832,98.10808018,63.47172118,19.61708536,608.9566989,54.41549006,74.90721185,81.62324607,72.30032953,60.02835936,80.81266335,3.085328851,57.54091108,7.333671196,60.02549762,70.86475463,60.650138,58.70299156,75.3291162,72.45181296,19.78820225,48.37333045,2.665314425,19.77510355,220.5127148,295.1204721,,,21339.8843,6949.630111,,101.6365599,,,15.10540577,13.45788577,,,326.0885937,31.11432483,,,,,100.1624491,121.2259179,55.38629339,,112.2295783,,,,,,,,,,,,,3.168970724,,,0.08296373,16
990025,Cas 1 (KK98 19),0.862251708,83.67135103,33665.27612,0.803687977,13.15426323,5.297340821,0.665712852,0.584776995,157.8787262,31.46153624,660.1424793,80.68828419,110.6439699,76.68738295,14.45164309,391.1578342,42.53086555,76.56780763,79.21808731,123.3471532,90.44133837,78.24077529,2.696143142,43.41005159,19.61403947,40.33904917,59.51409206,45.4124277,68.65826362,84.03569314,58.68745907,25.99207284,32.46955842,2.010509651,39.91178981,245.7283767,284.9797887,24.06989259,14.50757378,29196.08358,6679.6489,16.77932911,130.9597626,,10.97260805,4.33829896,7.919916724,12.58896196,13.85272179,404.6955046,43.5117385,,,,142.9312055,36.65833001,45.88667799,26.85036467,10.69163363,50.34452599,,129.5420553,,,,,,,,,,19.67782878,3.674371107,27.93879561,,0.060629584,62
990025,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",0.951549222,85.03009356,39647.2202,1.000000655,16.0007162,14.20292577,0.867767473,0.774059286,95.37779779,33.84918772,933.7921671,80.52862517,59.16555329,39.55320294,25.39260119,470.1450688,11.95807014,80.90303832,87.62527174,57.61911465,49.59894802,57.77316904,2.614980845,38.88854499,25.17117612,25.22313949,69.11784442,56.86978324,76.08799616,82.99439022,59.16885603,24.35681141,48.96247319,1.945246211,30.18211643,161.9829472,248.3611494,35.07692606,25.38019553,40446.36551,7842.939039,2.673459042,182.9568253,,3.633253637,14.83434118,12.68960047,17.40400649,16.22804408,369.0054903,32.56412917,,,115.5841659,,81.00158412,92.46519773,24.48036652,10.49570981,100.7424188,,123.4408273,,,,,,,,,,,3.813574342,,,0.154909887,13
990025,Cassiopeia II (Andromeda XXX),0.670027315,66.38675769,13442.83202,0.65217041,10.74186462,9.380778847,0.568131509,0.520015125,145.0675191,27.47600484,783.0133582,59.62799422,175.889413,106.008288,14.70871076,298.8611201,27.99212266,60.24546136,72.71978256,51.09070121,102.5947521,170.6544054,3.203345069,117.4605057,6.280580352,98.00179623,85.40955778,90.13085667,49.6918343,89.05326379,80.23308124,54.56953645,63.86566204,2.262403399,15.57878426,348.5294991,429.4565879,58.12986635,28.74279988,14035.52764,13168.82678,14.40878518,102.8085364,,6.155337541,6.48142561,9.963406086,,,959.8586208,107.4252898,,,,78.1700296,56.41933325,79.00995905,22.62638082,10.57415451,58.47578893,,87.72396244,,,,,,,,,,12.56466914,5.696495582,,,0.053216603,111
990025,Cassiopeia III (Andromeda XXXII),0.914817456,84.07094696,24285.52763,0.81833453,16.29809661,8.43669387,0.750883872,0.594492629,153.5901879,37.95795018,512.6888698,104.9902746,68.75781325,54.04981234,17.96623096,630.5733734,51.95159932,77.49247194,81.52691533,66.65151621,99.79732947,104.4859445,2.869291118,43.63153493,24.70055771,37.1594405,49.35439634,17.68058539,81.3722437,74.02460701,43.45397965,8.158951363,14.8550767,2.811824605,48.11986785,252.0195171,167.0455207,27.16358791,15.76088289,24200.58902,8853.537403,20.29073175,203.1582774,,15.77168275,7.929153612,9.727907453,16.62498248,13.73317624,543.2395209,28.10785119,,,134.9989684,151.8669736,61.97569628,44.38082433,31.34192028,29.17201999,67.92513325,,122.1348939,,,,,,,,,,25.59007924,,,,0.066582208,120
990025,Cetus Dwarf,1.027260915,87.76384346,53553.63313,1.074469413,18.18408955,11.26950207,0.99220555,0.795204376,60.93638875,31.53281653,715.0053586,109.7649203,39.46413544,23.42647117,22.30747232,346.7373051,51.26387444,79.08110387,84.93985827,92.22608462,67.94814252,79.98020688,2.786219736,33.93027374,6.923973892,22.23141133,85.61855286,82.39520569,74.28848332,95.51640155,83.90017381,27.19121219,63.52079642,1.491094358,18.32233502,249.0158857,158.6486856,20.80536675,2.922722445,45311.43979,7869.585425,11.74459315,136.6888946,,,10.42282852,12.76004609,18.7987152,17.58505029,225.7853338,72.94213387,,,146.2167395,133.3301762,71.73221883,104.9728393,30.90797923,8.816253309,56.95409498,,110.6084288,,,,,,,,,,,,39.72766016,,0.314729413,161
990025,Cetus III,0.878198887,71.64728892,22565.23423,0.853649788,13.53710419,8.378751333,0.717476795,0.633505187,109.9559628,19.79569425,874.113449,40.8823914,97.08731104,76.15954678,13.89343528,552.3351438,49.6146084,64.42337037,75.27516062,67.08399607,126.2178255,162.3987309,2.602530296,44.95609484,27.30349213,47.52889943,60.89619268,46.06870272,79.44745786,83.99013364,44.7072893,50.81967285,48.00185632,2.085604807,52.82022139,326.929543,466.7705166,26.02918356,13.18396688,18052.50587,8145.825323,21.13877038,168.6749792,,9.424922164,6.349389075,10.51561777,,,874.9296411,107.0322152,,,,60.66304742,57.43685712,48.15873128,25.67056741,11.92399924,61.00565193,,103.4053611,,,,,,,,,,15.73290896,4.583504161,29.0665622,,0.052085863,79
990025,Columba I,0.913093901,79.29555522,25539.02531,0.882429634,15.92234096,7.408514077,0.738055108,0.642806754,90.7253456,33.75112571,1011.386976,77.79689293,98.32743686,99.83198761,15.39851645,241.0391763,28.98642261,77.88719397,87.34850985,99.34278739,99.91287247,124.2793647,2.68237472,71.88576198,10.03391543,51.91570083,73.0066447,62.38880757,64.72939779,89.96723594,65.95249324,74.94393395,46.89888106,2.893798431,32.22437657,234.1643057,338.2087975,56.63924758,18.49042744,25371.68846,6311.722498,14.57894486,94.29132872,,18.2210394,10.20736966,8.407710339,,,485.9072403,44.8637728,,,,73.51840481,66.28192852,78.04886117,27.14210337,11.49073072,63.34947477,,143.60043,,,,,,,,,,40.60115687,6.395892988,,,0.066148866,30
990025,Coma Berenices Dwarf,1.058186245,77.5668951,28903.75885,0.912161394,16.75006381,,,,,38.40331726,948.9535589,99.30631372,62.10971775,40.02760557,25.74740771,887.9210901,60.35639222,74.96987713,93.08389812,93.84237128,54.14028659,82.18207077,1.382202537,32.3081338,2.440490383,22.30842287,66.20484029,69.76856176,76.5314593,78.12806625,70.43628028,69.57413093,64.88896092,1.385488562,13.22858383,217.0897121,432.1403455,,,28223.42,7451.192384,,140.1198561,,,,,,,327.0406802,-1.047957297,,,144.0898554,,,,28.543106,,,,106.5465628,,,,,,,,,,,2.535186073,,,0.103748054,173
990025,Crater II,0.601034136,62.56346997,22164.29952,0.674511118,9.199833494,6.683673138,0.556009487,0.513255067,216.017781,,1240.475385,53.39504592,247.9889986,143.7435308,11.85505965,618.0824212,59.66502148,56.54242903,58.82393423,76.04122541,120.8997067,184.5977511,2.365282165,122.6106695,6.895976653,82.60224863,78.08656355,97.91791075,34.17808568,83.13126257,77.57872671,102.6030776,50.0549935,1.456235893,16.08522383,443.2199271,519.5646608,81.37690062,50.27488172,15936.61118,4288.014351,21.53477806,,,,5.835097698,8.06622964,,,1193.705622,96.85372214,,,,112.2249728,40.7804924,61.41225592,,,56.25542215,,74.49501265,,,,,,,,,,,6.709207216,,,0.051187329,49
990025,DDO 99 (UGC 6817),0.92941534,81.7190611,21149.08117,0.824432951,14.02570449,11.83720824,0.803841317,0.881297607,71.90034837,38.39390249,1013.440712,78.85942678,66.09377443,64.49376038,17.6483982,658.3083642,57.36644051,74.17290095,87.7168018,70.45681144,75.26809145,89.66490631,1.48314185,65.8125746,15.60455903,60.63137547,79.17395879,73.47323911,44.46425553,84.69465504,78.16690548,49.22861226,50.83120571,2.429397693,29.57939017,255.2795844,307.5650399,24.79010876,13.12507544,36279.09118,5633.319952,9.957524045,81.52340232,,13.70497536,11.13536489,14.8349804,16.4419693,16.00880828,459.8791789,15.75452338,,,122.7822834,111.7297912,94.24900604,88.34301362,28.60988971,,111.1585012,,97.81458005,,,,,,,,,,8.150787831,3.60092094,,,0.087925158,146
990025,Donatiello I,0.976893392,90.25588818,44828.97937,1.111131329,16.54015931,9.821026885,0.934206042,0.70351959,74.23300696,32.47834094,810.441996,90.84334875,41.312574,44.65646848,26.51816926,454.6520785,39.16660566,82.62514468,87.27618434,49.98334147,42.44041777,86.81917818,4.214275584,49.59044715,21.60533495,33.80021393,60.2339151,55.05574931,79.00395,77.57872056,53.73220587,44.50193663,38.46313959,2.086195287,43.37121242,184.3844613,258.2126555,17.02563501,20.77392522,34136.30889,5646.319612,16.90548417,79.41616551,,10.14342011,10.22207088,8.400584146,17.36256512,17.63849201,284.6564442,41.4522405,,,121.3620391,,56.81894432,77.08713087,31.24857405,11.15988413,59.58116892,,114.3268331,,,,,,,,,,29.64453776,1.848655239,4.37622101,,0.15094158,108
990025,Draco Dwarf (DDO 208),0.684079499,47.23096771,20749.5799,0.503055284,8.78385216,3.580936487,0.463629389,0.398993391,178.9189708,21.49731682,752.6229723,38.14682552,206.1378745,142.0259944,15.39412263,654.9854784,13.94642398,57.87244008,58.87357729,15.9125833,112.5528541,128.1548586,1.290526983,122.4395677,9.97114312,97.7554809,97.42411505,116.9874483,18.33681044,101.6432139,98.05265765,40.21863209,33.13965754,1.804256468,14.8170367,416.1673142,481.0332367,40.8178521,14.69010158,25037.54596,7541.939614,9.725036656,57.51995346,,23.09850647,4.137683264,5.951492014,7.02084213,9.833777277,1527.859618,120.6344763,,,,68.15334353,24.98982084,11.22124823,22.89047175,,36.80034849,,88.22073388,,,,,,,,,,-13.29963916,6.593799816,,,0.049344314,110
990025,Draco II,0.561893895,58.9122519,18747.4287,0.604680736,3.977402352,4.805283618,0.492965568,0.396193226,,,642.5778,45.05476082,217.9935414,173.3314281,10.39740919,521.5534263,71.00754315,56.96758761,59.73414233,102.5590833,119.1741425,195.891516,1.667632595,124.41396,10.91561268,65.3541002,73.40959734,63.87667403,52.40197596,90.53557985,69.01942597,37.05410376,31.71626323,2.178420981,22.4372767,435.9199433,482.4973589,96.53314884,58.41675076,,,,,,,4.457721873,4.938294193,,,1791.148111,38.5413438,,,,,26.03407477,41.17952773,,,48.27974523,,49.42697646,,,,,,,,,,,,,,0.050220431,14
990025,Dwingeloo 1,0.884577515,80.31628938,31621.24543,0.781125166,15.66457247,,,,,28.11470804,1006.684796,39.06394234,65.5317792,65.67097966,18.74983783,554.2737287,64.30440965,78.01287924,85.56057475,111.6879283,93.85355622,160.4697333,3.542444052,58.21702308,21.73681467,40.48217368,70.67911864,66.95443033,72.59486326,88.51153648,61.91453642,44.29685109,50.55586145,2.616122293,37.98032062,267.020153,244.9116771,37.6287698,11.43226121,33841.99035,7280.540516,22.27555879,177.9542534,,11.78091898,,,18.74258551,16.14786513,336.777622,40.18852464,,,,110.7867368,,,27.93505432,9.547408835,,,152.3428436,,,,,,,,,,26.66991933,,14.68770893,,0.076547354,70
990025,Dwingeloo 2,0.77578997,69.49889681,17755.69709,0.696272727,8.110411805,4.425977362,0.554565899,0.381341715,166.6725842,28.62318309,1053.673962,55.81943139,166.6249127,100.9491948,10.11461639,382.3413592,42.04303918,59.67884705,67.3029317,56.51803877,100.3757772,153.6871006,3.665932582,104.1103795,8.943531168,65.38707773,66.87375721,46.02516724,60.53425197,81.08746949,61.56521684,73.90282403,32.56871561,2.618703744,20.53531929,367.3651813,353.9900133,66.44375257,30.67708738,15350.41157,4179.031772,13.41996892,124.4451855,,3.758803083,6.269215913,5.921253439,6.268927576,8.928197408,889.3358338,81.94618282,,,,99.65730446,38.10114226,35.5856635,26.60247242,7.473723592,22.57387775,,68.96464738,,,,,,,,,,11.19559865,1.045899647,46.23615208,,0.049048378,162
990025,ESO 274-01[70],0.677043016,65.44528118,15913.27582,0.618655748,7.220716245,5.365691192,0.516146024,0.403942811,192.6193314,19.18781601,986.5786636,51.31574728,141.3457349,111.2983154,11.6376397,499.2844466,46.54220398,61.49175896,67.78565031,77.3916139,123.2739507,137.4635967,2.7171792,59.41689108,22.78253821,73.12546585,64.1749734,39.59131774,53.20364156,89.23041682,57.59141489,,23.55852577,2.255062825,41.78636562,422.9373644,466.9577544,65.59951141,21.85248268,26326.33534,6970.522076,16.88599866,41.57375191,,,4.539325119,4.852816034,,,966.3515102,111.2324542,,,60.22005912,76.32904535,17.54783668,46.76678645,17.67777859,11.71731952,34.19331895,,,,,,,,,,,,,3.273630716,,,0.049111447,42
990025,ESO 294-010,1.010958824,87.70316137,55514.75176,1.150012844,18.81315599,15.03117011,1.099635873,1.019512472,59.15223516,35.78716297,788.2420234,102.3930704,52.16412136,50.09578926,34.22887861,367.5393971,40.04030578,87.61897915,84.27701543,57.07464297,49.90608075,52.53277773,2.56011806,53.74692626,16.07893787,32.50407083,69.78383653,82.24345403,80.51033692,79.6347505,71.21086918,60.17216301,55.10889995,1.836903915,23.05083405,193.0101938,281.7977683,24.78301112,13.75418087,50397.68811,10284.05799,7.397596751,136.1662817,,16.47841615,14.63390344,13.77748455,16.98632099,15.17924083,351.8705129,86.9765853,,,130.2791063,103.0103337,82.42694362,91.12395429,26.82246591,7.968374656,91.3097277,,119.7165156,,,,,,,,,,18.11511496,1.898991596,12.69339684,,0.250266345,163
990025,ESO 321-014[70],1.002343683,79.26123305,28881.92898,0.763732084,12.28452268,9.337729843,0.693158276,0.534403156,156.3666629,53.05370461,538.1300213,67.8222062,106.3314739,52.67083429,12.04905323,360.5725843,63.58920065,77.74727153,84.34799554,61.22305044,62.38406939,118.6535198,2.295587617,115.8998714,10.56131072,80.26522545,86.69907605,82.81822272,48.88276215,94.87980966,83.25138048,45.52293502,53.11457566,1.960506372,17.37203826,161.7071682,336.5138937,35.09231777,10.28485057,16465.0413,8753.232888,16.66903845,121.8403472,,11.39195836,6.871262595,6.758268799,14.18121054,10.61013795,349.8923642,70.70369785,,,,164.75979,46.68575233,62.47944587,44.11286431,8.23241961,36.74257463,,121.2979739,,,,,,,,,,33.46095001,3.296029775,35.87918496,,0.068602484,53
990025,ESO 325-11,1.007814037,82.05229232,38919.44683,0.9700702,16.8705749,9.892109096,0.784554407,0.739453173,84.33358259,20.97957631,736.0654863,116.7348754,90.8065344,55.48375464,27.77736499,594.3953629,20.92799539,77.10356855,85.69518264,59.4637228,59.15682446,132.9076604,2.516470629,42.82768321,16.91400284,37.40150518,64.49596009,67.83548708,83.4040184,78.56700865,68.88351324,19.80286993,54.26961423,2.173487403,44.85864992,163.2774312,320.9557959,19.37140437,15.12601654,29859.32852,9061.78322,6.700794877,68.4751986,,7.425337054,8.721624716,11.78731605,,,421.2216336,51.64775496,,,138.871007,92.14708108,51.90120716,72.95172262,20.32844907,,70.37664875,,127.0443706,,,,,,,,,,23.85828669,5.375398007,,,0.077723368,54
990025,ESO 383-087 (ISG 39),0.688069683,68.37161483,7419.203436,0.604727902,11.9209259,4.9592352,0.405987719,0.469235952,201.1096491,,1000.297703,41.91047551,196.7225276,115.763816,14.24507079,551.7889286,42.6875657,67.59275725,70.02681334,65.96817254,126.9281799,217.0134483,1.777736682,63.91955121,14.53692949,81.60075466,56.12980149,45.11919467,51.79855587,84.14302647,44.16907673,25.74139671,17.56705591,1.312888377,34.09499271,320.7215312,447.9634847,46.6048694,17.19190078,25597.02784,6833.981202,15.90696105,,,28.3485287,1.317012237,3.047066624,,,696.4514394,19.45472142,,,,111.7125289,40.35933658,25.28645721,,34.60855173,18.77587754,,,,,,,,,,,,,,,,0.050060085,165
