galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",y,Index
993012,Andromeda XXIII,0.809225201,73.25296598,27005.86995,0.768070878,12.71222133,6.708465601,0.651932276,0.631867743,122.7520982,0.063391374,688
993012,Andromeda XXII[57],0.901260718,80.50417752,21023.72661,0.919794155,14.81280108,9.330299812,0.800909118,0.645066842,130.2389703,0.075651492,677
993012,Andromeda XXIV,0.520762006,52.97574537,12055.42799,0.42921025,11.03489876,7.493363343,0.447999891,0.503580649,163.6425364,0.049309582,550
993012,Andromeda XXIX,0.510551797,54.34156455,27041.35334,0.477169864,,5.515407996,,,,0.048563483,617
993012,Andromeda XXI[57],0.966359368,84.83654441,26847.54369,0.891205631,14.89457661,11.82443728,0.795924182,0.845112543,130.2439271,0.088260679,609
993012,Andromeda XXV,0.888968157,74.11383652,28064.28785,0.717561365,13.18497767,10.53868007,0.741437798,0.683198628,141.7611834,0.058923055,660
993012,Andromeda XXVI,0.70297716,65.52861853,23091.32773,0.715828182,11.1129053,6.928878073,0.563293503,0.56611935,125.61933,0.054574515,613
993012,Andromeda XXVIII,0.966779294,77.78555267,22456.49316,0.845696008,12.89274664,12.77221148,0.773265356,0.707678553,95.29657836,0.08636877,597
993012,Antlia 2,0.973117116,81.11519659,25948.10143,0.817040343,14.39619154,10.63408203,0.89995679,0.68643335,100.1443021,0.0996527,700
993012,Antlia B,0.553674892,50.68894516,25508.70128,0.3777469,5.885344787,3.628075643,0.431429595,0.253711479,201.5391528,0.046211278,650
993012,Antlia Dwarf,0.75792987,68.75970367,24609.37099,0.703841178,11.03362804,10.32556829,0.726543255,0.657137844,131.4720524,0.0581444,587
993012,Aquarius Dwarf Galaxy (DDO 210),0.723477406,68.98470634,25894.43112,0.658582357,6.764769449,4.012566265,0.557949578,0.329869059,181.5942649,0.049399902,576
993012,Aquarius II,0.571673194,68.50534567,23365.76137,0.825493021,14.83488854,7.372664011,0.757807751,0.588010296,153.8568413,0.052217843,702
993012,Barnard's Galaxy (NGC 6822),0.749313897,72.44582624,27525.06898,0.935618918,15.81573476,9.571138651,0.883922026,0.763025401,150.938804,0.053590506,608
993012,Boötes I,0.845890328,65.90969171,20785.8373,0.845688108,14.48563539,9.923652766,0.652934942,0.705086216,121.0377633,0.051615629,687
993012,Boötes II,0.995087216,85.3392449,16189.34422,0.801872777,17.9871978,11.22461134,0.860943376,0.825741221,69.6559534,0.098361368,685
993012,Boötes III,0.954507234,82.20196948,12102.70467,0.736534151,15.1773939,9.009232578,0.746244047,0.718825293,95.66910909,0.061124472,679
993012,Boötes IV,0.921288834,78.89220432,28065.72184,0.848751084,13.81409632,8.374611029,0.817271966,0.714054249,188.6395536,0.058458817,614
993012,Camelopardalis B,0.770042161,80.02858748,18450.61858,0.811074398,14.91432398,8.237377912,0.703313171,0.621110553,121.3553467,0.059733637,552
993012,Canes Venatici I Dwarf,0.907684611,77.97338816,33622.73276,0.971486524,19.534687,12.48398881,0.840904066,0.958473692,83.80503733,0.09823737,714
993012,Canes Venatici II Dwarf,1.017531405,79.26597664,22856.8098,0.958144378,15.01238375,12.15902713,0.931613675,0.711622044,87.18171247,0.189100775,547
993012,Carina Dwarf (E206-G220),0.76257583,66.7919159,14530.56782,0.644226514,10.10234468,,,,,0.050929527,639
993012,Carina II,0.721668571,76.76948544,14203.89988,0.569282259,9.926794135,5.240354202,0.543777471,0.420433232,181.5035073,0.05185444,560
993012,Carina III,0.872820097,79.96168702,13020.23698,0.567959397,14.42547948,15.42207771,0.72125739,0.792607242,120.0218997,0.082164071,595
993012,Cas 1 (KK98 19),0.941279268,79.05453185,17374.9651,0.827299688,15.9708713,6.744599366,0.87876936,0.589002373,189.4684363,0.06054682,615
993012,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",1.018629769,87.45909802,41142.87952,1.065441596,15.97261071,12.06757602,0.916039197,0.835494264,70.12125013,0.158739328,549
993012,Cassiopeia II (Andromeda XXX),0.716004961,71.52093303,13832.29834,0.637358685,11.05400096,7.128101381,0.619456161,0.552078572,141.8078598,0.052180168,621
993012,Cassiopeia III (Andromeda XXXII),0.886468597,80.49527049,20858.45441,0.909704796,17.43350504,9.845745122,0.737266981,0.751890123,107.7623405,0.067919508,568
993012,Cetus Dwarf,1.118726874,88.10393062,38914.3308,1.074180575,18.950936,14.57519826,0.895651418,0.853848625,82.86912931,0.322873076,715
993012,Cetus III,0.769406163,75.61115902,29219.99142,0.827668325,14.33409988,9.551019047,0.647619877,0.584361445,126.2646263,0.050007249,586
993012,Columba I,0.964895084,73.81501854,36727.08197,0.796224994,16.92450937,9.176891943,0.788381015,0.77108492,103.653202,0.066221002,551
993012,Coma Berenices Dwarf,0.900007055,79.05030843,31629.55753,0.893834845,16.42388741,,,,,0.100010345,682
993012,Crater II,0.551322231,56.36354221,14244.19694,0.535341369,8.355432137,4.645160731,0.582139042,0.550525207,167.0453476,0.049868127,661
993012,DDO 99 (UGC 6817),0.963299636,79.359153,39646.42216,0.841187775,14.19278026,12.21778676,0.792599438,0.755733556,109.3835566,0.086203941,589
993012,Donatiello I,1.035123423,87.33966498,36741.06478,0.950432161,17.67394077,8.859481999,0.931360263,0.794461622,73.02782422,0.154920164,629
993012,Draco Dwarf (DDO 208),0.599106497,58.81692222,13308.43559,0.578867622,7.726222669,5.289951851,0.47718548,0.356314232,179.4094394,0.047909089,594
993012,Draco II,0.621570468,61.01456249,27581.21591,0.548630957,6.835338359,5.642686384,0.522376959,0.370021684,,0.049221022,575
993012,Dwingeloo 1,0.945073906,80.40319736,29380.18985,0.817289914,18.84724205,,,,,0.075675571,569
993012,Dwingeloo 2,0.789466364,70.38113416,18150.10443,0.649418415,9.062351099,4.576580026,0.497337755,0.426267401,183.7621968,0.047628288,577
993012,ESO 274-01[70],0.667876115,61.26346802,23846.68615,0.580356705,9.197052902,4.549575858,0.516233463,0.236984265,185.0003946,0.047904614,657
993012,ESO 294-010,1.039973065,86.50658724,58053.85401,1.116306106,18.09455399,15.5944106,1.035519076,1.046076392,37.67011173,0.260042051,580
993012,ESO 321-014[70],0.967989446,83.11138309,38541.11044,0.815246977,14.43975708,8.235483125,0.692365796,0.49323158,147.2236567,0.068713145,622
993012,ESO 325-11,0.952871964,81.78326828,23412.44194,0.974361317,16.21270091,10.03655546,0.83785028,0.878004898,121.1545507,0.077093369,704
993012,ESO 383-087 (ISG 39),0.790340759,69.43456237,24867.42043,0.667434687,10.35190917,5.660167579,0.567425135,0.470727929,182.6108931,0.048955745,574
993012,ESO 410-G005,0.966072667,83.95300777,28224.899,0.91493202,14.41468188,,,,,0.072632874,591
993012,ESO 540-030 (KDG 2),0.859532766,78.06399143,17689.96379,0.687498158,14.17551727,,,,,0.063915969,718
993012,ESO 540-032,1.022881311,81.70172511,18425.90478,0.531876665,12.78457779,7.712067511,0.618846477,0.491753727,146.7291316,0.067547135,627
993012,Eridanus II,0.87153101,75.44259877,39969.04365,0.899488863,17.60819252,10.79002811,0.725468982,0.851220589,138.2175648,0.068593733,590
993012,FM2000 1,0.92905664,80.72253453,29610.24061,0.915677527,14.93199351,8.537305617,0.792219544,0.632097993,117.8111363,0.066472614,625
993012,Fornax Dwarf (E356-G04),1.064356846,81.93263775,41980.2347,0.961976738,15.04071615,12.81317303,0.913116535,0.92893584,72.59931961,0.159132281,712
993012,GR 8 (DDO 155),0.862497893,78.62330931,30539.17347,0.740735291,12.15042865,8.125250471,0.728170102,0.612713654,120.7289255,0.058972508,561
993012,Grus I,0.999970843,92.63773302,31104.98101,0.84800519,12.19360777,12.07121459,0.833662234,0.609937286,103.2858717,0.07888435,713
993012,Grus II,0.741975787,60.52171875,21453.80215,0.713162727,15.12037793,10.69453151,0.699576397,0.709794285,144.4046976,0.052337344,598
993012,HIPASS J1247-77,0.99697374,81.75981524,19658.63063,0.664731767,10.98919658,6.180318564,0.664775698,0.541934404,169.0825196,0.067697768,663
993012,HIZSS 003,0.990361935,84.81175162,40761.78784,0.939849117,20.36414344,13.16044421,1.132047928,1.087153004,33.34438066,0.164585206,674
993012,Hercules Dwarf,1.001506722,85.3377458,15141.38159,0.741738384,15.64813731,11.70160842,0.889071813,0.767405321,127.8905874,0.055019811,697
993012,"Holmberg II (DDO 50, UGC 4305)",0.983244069,88.83239826,127896.6368,1.186884595,13.05694618,9.695887607,0.922763782,0.724377125,66.38891304,0.056396285,683
993012,Horologium I,0.8566823,71.4134631,21503.0062,0.674789614,,,,,,0.05695828,654
993012,Horologium II,0.583332636,60.34786291,12104.45585,0.432146972,6.434604872,,,,,0.0497446,643
993012,Hydra II,0.628872715,57.36277464,25468.70944,0.596864536,9.253221983,7.678041867,0.522940624,0.345258651,190.7604508,0.0502329,647
993012,Hydrus I,0.957320475,87.31922573,8589.113739,0.690318592,14.24240442,12.23445762,0.779163605,0.675219357,131.0672248,0.080625148,652
993012,IC 10 (UGC 192),1.074315302,87.11710459,49078.28365,1.098194206,20.03074164,12.30281479,1.008698495,0.96816678,81.8015142,0.178694362,665
993012,IC 1613 (UGC 668),0.680702383,61.40165087,24547.15656,0.599714036,6.677604736,4.570749165,0.362732924,0.308134549,203.6831839,0.047704933,567
993012,IC 3104,0.732701107,62.15999063,28633.95037,0.762191117,7.858854534,5.270298364,0.621440666,0.475619445,176.029973,0.04652473,585
993012,IC 342,0.871303571,69.51963339,36980.81474,0.841461008,13.77974065,13.05219985,0.874177319,0.779639052,77.08209888,0.066252593,626
993012,IC 4662 (ESO 102-14),0.892798169,80.0430951,23515.526,0.837810955,17.94864092,10.60307634,0.770417793,0.771631052,124.5239196,0.056355029,681
993012,IC 5152,0.877511635,79.26315916,20563.94139,0.659123482,10.75813368,8.836636777,0.640622079,0.579600788,156.378723,0.057522738,579
993012,Indus II,1.02969629,84.12936773,26003.15566,0.878493565,15.4929893,9.540706417,0.935902294,0.736962561,86.32291315,0.084190884,606
993012,KK98 35,0.98355465,95.70381295,63189.0081,1.124777868,17.44895317,15.97618965,0.997782996,0.991141714,70.6921337,0.206214525,658
993012,KK98 77,0.603976476,61.13914739,22744.94693,0.655347245,13.29778506,7.865039144,0.659991386,0.645461545,143.2076291,0.05112506,612
993012,KKH 11 (ZOAG G135.74-04.53),0.915774936,86.85940075,16281.9455,0.817383007,17.42801907,11.71585878,0.885254486,0.803787887,96.54810237,0.09819023,546
993012,KKH 12,0.416771529,40.28177561,9281.62827,0.492885236,9.396643178,4.318627654,0.450319473,0.336107644,187.549466,0.048457408,553
993012,KKH 37 (Mai 16),0.879010688,76.61883596,19955.02482,0.738384945,13.46450283,12.0229767,0.787007947,0.810664295,103.6037155,0.096997128,642
993012,KKR 03 (KK98 230),0.861260345,73.65016589,25702.72575,0.971095127,,11.03640298,,,,0.053583349,678
993012,KKR 25,0.522083019,59.15349095,21681.60899,0.687149174,7.773153075,,,,,0.050282679,557
993012,KKh 060,0.778952596,69.96337288,14346.9532,0.877450165,14.61794552,8.833253976,0.725776329,0.63164998,135.6596238,0.051614712,544
993012,KKh 086,1.086398545,81.3506731,90466.13961,1.122052144,16.47776451,9.247320058,1.034954218,0.670985745,96.38371858,0.058291592,698
993012,KKh 98,0.913191295,80.44773853,25800.44577,0.785018578,15.05703484,12.51092705,0.759988713,0.619612095,126.6245264,0.062392825,641
993012,KKs 3,0.775689181,70.87853598,30524.4291,0.720402874,9.733531445,5.378480869,0.647494972,0.503578866,153.3911956,0.052663825,548
993012,KUG 1210+301B (KK98 127),0.63180209,65.54428688,25719.62236,0.621297285,12.16040709,5.620095357,0.433550325,0.502782108,180.6214401,0.052040567,684
993012,Lacerta I (Andromeda XXXI),0.895543425,74.614784,26288.19236,0.931752405,14.2993377,12.05966322,0.895461707,0.829944747,122.9830046,0.069984345,693
993012,Large Magellanic Cloud (LMC),0.687776186,62.84866014,9116.133706,0.667264204,11.34742925,,,,,0.051675118,543
993012,"Leo A (Leo III, DDO 69)",0.751734045,72.98523386,36966.49216,0.832810417,10.18186072,7.639561656,0.664755737,0.517650163,174.5333344,0.053270059,602
993012,"Leo I Dwarf (DDO 74, UGC 5470)",0.634586812,63.59304588,17328.69946,0.503126533,4.915259285,,,,,0.047706745,668
993012,"Leo II Dwarf (Leo B, DDO 93)",0.862775475,78.29656731,13674.88678,0.819393728,14.5427285,5.277308482,0.70549421,0.542251001,148.7843748,0.057042236,563
993012,Leo IV Dwarf,0.995539581,82.44100577,58774.29343,1.03242883,17.54511703,11.39971059,0.973683794,0.890395561,74.70930193,0.200746815,644
993012,Leo P,1.018947737,85.07837664,50753.83651,1.120490805,16.65938813,14.29860581,1.044158694,0.937518858,37.9029253,0.180208102,584
993012,Leo T Dwarf,1.008272268,81.80167032,47160.944,0.941574326,21.70730796,12.66038975,1.062370778,0.932345716,59.53779079,0.221458429,578
993012,Leo V Dwarf,0.67470991,65.41131252,21492.97651,0.681453452,6.173815045,,,,,0.047135939,707
993012,M110 (NGC 205),0.909833784,79.66899511,35324.53461,0.933328914,15.95529957,,,,,0.067038626,719
993012,M32 (NGC 221),0.872557193,76.64702429,29846.07942,0.860341948,13.54513306,6.758008259,0.718351906,0.692324501,152.7196158,0.058537117,593
993012,MB 1 (KK98 21),0.933785391,84.26810913,25704.84958,0.889902278,14.95844614,14.42628158,0.860605905,0.887845277,84.30881108,0.130656584,596
993012,MB 3,0.961960121,84.86596851,53914.75255,1.208915629,16.2001067,9.864490793,0.865364187,0.638025701,91.33684371,0.163342154,582
993012,Maffei 1,0.949506696,88.76640121,23913.33605,0.902241977,17.44261189,14.97814888,0.95439333,0.828286649,80.11654936,0.209488019,653
993012,Maffei 2,0.86604245,75.32820592,29664.42468,0.571391486,10.31152997,,,,,0.051706516,542
993012,NGC 147 (DDO 3),0.642867464,65.12116066,22001.68148,0.720950937,12.47062483,7.715549525,0.638844301,0.577664721,150.3761238,0.049944434,720
993012,NGC 1560,0.874898696,79.71540156,28751.71039,0.804616349,12.35181062,9.683991152,0.801501857,0.650617424,,0.057030645,636
993012,NGC 1569 (UGC 3056),0.45733772,49.60938801,32302.72462,0.529392045,8.876902711,5.953186672,0.523089158,0.3777452,195.2160197,0.048790224,588
993012,NGC 185,0.8581756,79.88095667,17205.10696,0.649243146,15.95972479,,,,,0.067880579,703
993012,NGC 2366,0.673054274,66.71986543,14738.84231,0.649235874,16.60321303,12.76911094,0.702589589,0.820295249,169.1585071,0.059232033,701
993012,NGC 2403,0.948859216,77.28807841,26462.48176,0.983831572,15.14278885,12.05763233,0.84337907,0.913740103,89.38403945,0.108227978,662
993012,NGC 247,0.853244793,78.50440378,29500.25633,0.680820259,,,,,,0.058917302,645
993012,NGC 300,0.545028779,49.32691062,11973.46739,0.499607142,6.16124601,4.772316376,0.3822311,0.189873592,183.0594301,0.047421444,709
993012,NGC 3109,0.922552772,75.80255742,18299.57548,0.735410455,12.01777152,5.125257296,0.674061008,0.41386971,153.2429316,0.052555308,592
993012,NGC 3741,0.950043772,88.22435725,54144.31055,0.981801085,18.58023671,14.16016512,0.975502453,0.987441865,63.49068842,0.277771235,666
993012,NGC 404,0.876795186,81.63353284,22772.36616,0.772942874,13.92435881,12.73377119,0.874208758,0.719289194,130.2934074,0.070725149,619
993012,NGC 4163 (NGC 4167),0.993476292,80.88360334,64122.5806,1.182168786,12.57180995,9.265762431,0.702409769,0.738538449,106.1077902,0.052764467,669
993012,NGC 4214 (UGC 7278),0.873549408,77.61149215,13994.29103,0.839592706,16.36147467,11.5258274,0.757754258,0.778263155,116.1008123,0.048450155,600
993012,NGC 5102,1.071256204,87.46663209,45089.23179,1.134806032,19.07469059,13.76673112,0.915383596,0.880435184,93.87420196,0.14668471,690
993012,NGC 5206,0.623449004,53.75181898,8462.604179,0.664697357,10.72032544,10.26288611,0.645267217,0.587264143,175.0443265,0.049966009,717
993012,NGC 5237,0.962561506,89.86147271,57278.16407,1.181805533,18.11203684,15.97444847,1.13459287,1.049596718,35.5570321,0.127024549,623
993012,NGC 55,0.83342618,77.34438577,55037.93543,1.164712633,13.30339713,,,,,0.094224658,646
993012,Pegasus Dwarf Irregular (DDO 216),1.003750911,83.52997637,25704.08922,0.969304699,13.73994563,9.73363778,0.849992558,0.726544864,117.014074,0.059148659,562
993012,Pegasus Dwarf Sph (And VI),0.96066038,81.87931293,25344.30948,0.881212769,19.23917784,14.03083911,0.961054347,0.921396999,95.69537066,0.129161964,572
993012,Pegasus III,0.622443674,61.16998378,13964.31094,0.679073203,,,,,,0.044633709,566
993012,Perseus I (Andromeda XXXIII),0.940917453,83.47325688,85989.93734,1.236492381,11.58009404,9.169556488,0.912224134,0.727578071,107.581441,0.054974979,616
993012,Phoenix Dwarf Galaxy (P 6830),1.010221925,83.40905088,37892.08292,1.065286396,18.26924479,11.07338052,1.022651693,0.911280354,87.83131116,0.176291226,581
993012,Phoenix II,0.910495085,80.55841936,21514.14909,0.621757825,10.83692517,8.213559708,0.669145948,0.607269917,162.3176159,0.061798573,640
993012,Pictor II,0.985227714,90.39860368,47884.67522,1.013903075,20.24442062,14.80786168,1.035967716,0.931870358,54.5521506,0.176071784,573
993012,Pisces Dwarf,1.049636361,80.17234875,32984.20275,0.879513532,15.53436785,9.571075287,0.739565603,0.836253422,114.8732343,0.066357309,611
993012,Pisces I,0.692734952,66.0170024,16223.55902,0.512377824,9.004242741,3.750792384,0.640624745,0.425861119,185.0419792,0.051090733,554
993012,Pisces II,0.927393718,74.96500988,26992.82669,0.82260924,14.83784073,7.539486954,0.860177507,0.621830133,108.7842941,0.058509194,604
993012,Pisces III (Andromeda XIII),0.917896431,74.46737442,28465.22573,0.885975588,13.26737162,8.536130228,0.806011354,0.749429223,125.9466589,0.055840669,620
993012,Pisces IV (Andromeda XIV),0.895365722,76.84128137,34914.49361,0.698219562,13.4005492,12.38198427,0.750378816,0.786223242,122.2013818,0.069331605,656
993012,Pisces V (Andromeda XVI),0.588963741,66.52169099,19020.1046,0.49795258,8.088988766,4.551433933,0.55354401,0.485278882,188.8135685,0.047409604,711
993012,Reticulum II,0.83098516,79.87929655,21233.95931,0.696766676,14.59070152,,,,,0.107034112,686
993012,Reticulum III,0.48004159,54.14569736,26787.53099,0.53752826,6.239009588,,,,,0.048732389,610
993012,Sagittarius Dwarf Irregular Galaxy (SagDIG),0.95433434,83.87902305,38579.35496,0.909031805,13.29992216,10.12102313,0.701446097,0.692112359,127.7888811,0.065499006,680
993012,Sagittarius Dwarf Sphr SagDEG,0.993634436,82.00807689,22654.04495,0.913301871,17.14210043,11.26407721,0.815839052,0.839939378,121.9578955,0.074239742,675
993012,Sagittarius II,0.909757521,83.68826399,28212.47278,0.768232481,14.735694,11.07147051,0.86389421,0.817775918,80.51811174,0.088959284,708
993012,Sculptor Dwarf (E351-G30),0.99981606,86.45056829,59088.47968,1.123499499,20.76381055,13.86619662,1.172028704,1.065813008,65.47896811,0.164823435,691
993012,Segue 1,0.522525094,61.30519045,18554.3162,0.610105354,7.85522852,,,,,0.048229998,583
993012,Segue 2,0.941811378,77.2257735,49947.49799,1.021775531,15.98009219,,,,,0.088841775,559
993012,"Sextans A (92205, DDO 75)",0.955950481,85.80925434,,,,,,,,0.111217923,676
